demande_id,region,prefecture,commune,quartier_x,type_document,categorie_document,nombre_demandes,delai_traitement_jours,taux_rejet,date_demande,motif_demande,statut_demande,canal_demande,age_demandeur,sexe_demandeur,centre_id,nom_centre,type_centre,quartier_y,latitude,longitude,personnel_capacite_jour,nombre_guichets,heures_ouverture,horaire_nuit,equipement_numerique,date_ouverture,statut_centre,commune_id,latitude_geo,longitude_geo,altitude_m,superficie_km2,population_densite,code_postal,type_commune,distance_capitale_km,zone_climatique,pib_par_habitant_fcfa,taux_chomage,taux_pauvrete,acces_electricite,acces_eau_potable,acces_internet,indice_developpement,score_education,score_sante,nombre_ecoles,nombre_hopitaux,nombre_banques,population,superficie_km2_socio,densite,taux_urbanisation,taux_alphabetisation,age_median,nombre_menages,revenu_moyen_fcfa,annee,mois,nombre_demandes_mensuel,delai_moyen_jours,taux_rejet_moyen,delai_effectif,nombre_rejete,longueur_km,temps_parcours_heures
D242,Kara,Binah,Pagouda,Kwé,Livre de famille,Civil,146.0,43.0,0.0,2023-07-07,Perte,Traitee,Guichet,71.0,M,CT004,Centre Pagouda,Secondaire,Gare routière,9.4247,1.1698,78.0,6.0,08:00-16:00,Non,Partiel,2019-12-03,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,1288.0,17.4,0.05800000000000001,26.0,75.0,228.0,2.2
D242,Kara,Binah,Pagouda,Kwé,Livre de famille,Civil,146.0,43.0,0.0,2023-07-07,Perte,Traitee,Guichet,71.0,M,CT011,Centre Pagouda,Secondaire,Préfecture,9.4996,0.9323,82.0,6.0,08:00-16:00,Non,Partiel,2017-11-30,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,1288.0,17.4,0.05800000000000001,20.0,42.0,228.0,2.2
D243,Centrale,Tchaoudjo,Sokodé,Kwé,Casier judiciaire,Judiciaire,52.0,14.0,0.15,2023-09-30,Emploi,Rejetée,En ligne,71.0,M,CT022,Centre Principal Sokodé,Principal,Centre ville,8.5795,0.9275,273.0,10.0,07:30-17:30,Oui,Complet,2015-04-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,324.0,15.460000000000003,0.048,17.666666666666668,48.0,240.0,3.0
D243,Centrale,Tchaoudjo,Sokodé,Kwé,Casier judiciaire,Judiciaire,52.0,14.0,0.15,2023-09-30,Emploi,Rejetée,En ligne,71.0,M,CT026,Centre Principal Sokodé,Principal,Résidentiel,8.9819,0.831,345.0,11.0,07:30-17:30,Non,Complet,2020-10-16,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,324.0,15.460000000000003,0.048,19.84210526315789,71.0,240.0,3.0
D243,Centrale,Tchaoudjo,Sokodé,Kwé,Casier judiciaire,Judiciaire,52.0,14.0,0.15,2023-09-30,Emploi,Rejetée,En ligne,71.0,M,CT029,Centre Principal Sokodé,Principal,Zone industrielle,8.876,1.203,358.0,13.0,07:30-17:30,Non,Complet,2023-07-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,324.0,15.460000000000003,0.048,16.666666666666668,101.0,240.0,3.0
D243,Centrale,Tchaoudjo,Sokodé,Kwé,Casier judiciaire,Judiciaire,52.0,14.0,0.15,2023-09-30,Emploi,Rejetée,En ligne,71.0,M,CT040,Centre Sokodé,Secondaire,Résidentiel,8.9743,1.1478,118.0,2.0,08:00-16:00,Non,Partiel,2020-03-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,324.0,15.460000000000003,0.048,19.0,23.0,240.0,3.0
D243,Centrale,Tchaoudjo,Sokodé,Kwé,Casier judiciaire,Judiciaire,52.0,14.0,0.15,2023-09-30,Emploi,Rejetée,En ligne,71.0,M,CT054,Centre Principal Sokodé,Principal,Poste,8.6473,1.0778,248.0,12.0,07:30-17:30,Non,Complet,2020-12-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,324.0,15.460000000000003,0.048,35.0,6.0,240.0,3.0
D244,Maritime,Zio,Tsévié,Kodjoviakopé,Carte d'identité,Identité,154.0,24.0,0.02,2023-10-28,Vol,Rejetée,Guichet,83.0,F,CT006,Centre Principal Tsévié,Principal,Marché,6.4705,1.4344,338.0,8.0,07:30-17:30,Non,Complet,2022-08-28,Actif,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,2023.0,1.0,636.0,23.799999999999997,0.08399999999999999,19.75,43.0,228.0,2.2
D244,Maritime,Zio,Tsévié,Kodjoviakopé,Carte d'identité,Identité,154.0,24.0,0.02,2023-10-28,Vol,Rejetée,Guichet,83.0,F,CT036,Centre Principal Tsévié,Principal,Résidentiel,6.2606,1.3498,206.0,8.0,07:30-17:30,Oui,Complet,2016-11-14,Actif,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,2023.0,1.0,636.0,23.799999999999997,0.08399999999999999,18.571428571428573,70.0,228.0,2.2
D245,Savanes,Oti,Mango,Amoutivé,Certificat de nationalité,Identité,69.0,42.0,0.05,2023-02-14,Première demande,En cours,Guichet,38.0,F,CT010,Centre Principal Sokodé,Principal,Résidentiel,9.45466,1.0748000000000002,79.6,6.0,07:30-17:30,Non,Complet,2020-08-10,Actif,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,2023.0,1.0,240.0,19.8,0.06,23.6,61.8,105.0,1.4500000000000002
D246,Savanes,Tône,Dapaong,Agoè,Livre de famille,Civil,155.0,16.0,0.01,2023-07-09,Perte,En cours,En ligne,40.0,M,CT001,Centre Principal Dapaong,Principal,Administratif,10.592,0.4742,300.0,12.0,07:30-17:30,Non,Complet,2016-02-14,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,1222.0,14.280000000000001,0.046,17.555555555555557,57.0,130.0,1.9
D246,Savanes,Tône,Dapaong,Agoè,Livre de famille,Civil,155.0,16.0,0.01,2023-07-09,Perte,En cours,En ligne,40.0,M,CT032,Centre Dapaong,Secondaire,Gare routière,10.1609,0.0987,59.0,3.0,08:00-16:00,Non,Partiel,2016-03-21,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,1090.0,16.78,0.054000000000000006,17.625,55.0,130.0,1.9
D247,Maritime,Zio,Tsévié,Kwé,Carte d'identité,Identité,195.0,4.0,0.04,2023-09-06,Détérioration,Rejetée,Guichet,77.0,M,CT006,Centre Principal Tsévié,Principal,Marché,6.4705,1.4344,338.0,8.0,07:30-17:30,Non,Complet,2022-08-28,Actif,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,2023.0,1.0,564.0,25.1,0.088,19.75,43.0,228.0,2.2
D247,Maritime,Zio,Tsévié,Kwé,Carte d'identité,Identité,195.0,4.0,0.04,2023-09-06,Détérioration,Rejetée,Guichet,77.0,M,CT036,Centre Principal Tsévié,Principal,Résidentiel,6.2606,1.3498,206.0,8.0,07:30-17:30,Oui,Complet,2016-11-14,Actif,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,2023.0,1.0,564.0,25.1,0.088,18.571428571428573,70.0,228.0,2.2
D248,Centrale,Sotouboua,Sotouboua,Agoè,Acte de naissance,Civil,192.0,39.0,0.04,2023-08-03,Reconstitution,En cours,Guichet,70.0,M,CT012,Centre Sotouboua,Secondaire,Résidentiel,8.2161,1.3118,54.0,5.0,08:00-16:00,Non,Partiel,2022-07-15,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,310.0,13.5,0.04,17.8,50.0,280.0,2.2333333333333334
D248,Centrale,Sotouboua,Sotouboua,Agoè,Acte de naissance,Civil,192.0,39.0,0.04,2023-08-03,Reconstitution,En cours,Guichet,70.0,M,CT051,Centre Sotouboua,Secondaire,Résidentiel,9.1659,0.8743,109.0,2.0,08:00-16:00,Non,Partiel,2022-05-29,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,310.0,13.5,0.04,22.08333333333333,97.0,280.0,2.2333333333333334
D249,Plateaux,Kloto,Kpalimé,Kodjoviakopé,Acte de naissance,Civil,97.0,11.0,0.05,2023-09-16,Perte,Rejetée,Guichet,62.0,F,CT008,Centre Principal Kpalimé,Principal,Préfecture,7.6305,0.9746,355.0,11.0,07:30-17:30,Non,Complet,2017-07-12,Actif,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,2024.0,1.0,430.0,11.8,0.03,25.2,16.0,315.0,2.3666666666666667
D249,Plateaux,Kloto,Kpalimé,Kodjoviakopé,Acte de naissance,Civil,97.0,11.0,0.05,2023-09-16,Perte,Rejetée,Guichet,62.0,F,CT035,Centre Principal Kpalimé,Principal,Carrefour,7.2829,1.1346,229.0,8.0,07:30-17:30,Oui,Complet,2021-09-27,Actif,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,2024.0,1.0,430.0,11.8,0.03,24.08333333333333,42.0,315.0,2.3666666666666667
D250,Plateaux,Kloto,Kpalimé,Bè,Passeport,Voyage,104.0,12.0,0.13,2023-11-13,Perte,Traitee,En ligne,73.0,M,CT008,Centre Principal Kpalimé,Principal,Préfecture,7.6305,0.9746,355.0,11.0,07:30-17:30,Non,Complet,2017-07-12,Actif,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,2024.0,1.0,760.0,27.4,0.09,25.2,16.0,315.0,2.3666666666666667
D250,Plateaux,Kloto,Kpalimé,Bè,Passeport,Voyage,104.0,12.0,0.13,2023-11-13,Perte,Traitee,En ligne,73.0,M,CT035,Centre Principal Kpalimé,Principal,Carrefour,7.2829,1.1346,229.0,8.0,07:30-17:30,Oui,Complet,2021-09-27,Actif,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,2024.0,1.0,760.0,27.4,0.09,24.08333333333333,42.0,315.0,2.3666666666666667
D251,Plateaux,Haho,Notsé,Tokoin,Livre de famille,Civil,125.0,30.0,0.14,2023-12-15,Perte,En cours,En ligne,67.0,F,CT055,Centre Notsé,Secondaire,Gare routière,7.1331,0.7312,85.0,2.0,08:00-16:00,Non,Partiel,2020-07-25,Actif,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,2024.0,1.0,1024.0,22.4,0.074,16.4,38.0,123.0,1.35
D252,Centrale,Sotouboua,Sotouboua,Nyékonakpoé,Certificat de nationalité,Identité,138.0,5.0,0.01,2023-02-12,Première demande,Traitee,En ligne,22.0,F,CT012,Centre Sotouboua,Secondaire,Résidentiel,8.2161,1.3118,54.0,5.0,08:00-16:00,Non,Partiel,2022-07-15,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,538.0,17.979999999999997,0.06000000000000001,17.8,50.0,280.0,2.2333333333333334
D252,Centrale,Sotouboua,Sotouboua,Nyékonakpoé,Certificat de nationalité,Identité,138.0,5.0,0.01,2023-02-12,Première demande,Traitee,En ligne,22.0,F,CT051,Centre Sotouboua,Secondaire,Résidentiel,9.1659,0.8743,109.0,2.0,08:00-16:00,Non,Partiel,2022-05-29,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,538.0,17.979999999999997,0.06000000000000001,22.08333333333333,97.0,280.0,2.2333333333333334
D253,Kara,Binah,Pagouda,Kodjoviakopé,Carte d'identité,Identité,63.0,26.0,0.03,2023-07-06,Expiration,Traitee,En ligne,44.0,F,CT004,Centre Pagouda,Secondaire,Gare routière,9.4247,1.1698,78.0,6.0,08:00-16:00,Non,Partiel,2019-12-03,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,540.0,18.959999999999997,0.05600000000000001,26.0,75.0,228.0,2.2
D253,Kara,Binah,Pagouda,Kodjoviakopé,Carte d'identité,Identité,63.0,26.0,0.03,2023-07-06,Expiration,Traitee,En ligne,44.0,F,CT011,Centre Pagouda,Secondaire,Préfecture,9.4996,0.9323,82.0,6.0,08:00-16:00,Non,Partiel,2017-11-30,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,540.0,18.959999999999997,0.05600000000000001,20.0,42.0,228.0,2.2
D254,Kara,Binah,Pagouda,Amoutivé,Livre de famille,Civil,143.0,18.0,0.06,2023-10-30,Perte,Traitee,Guichet,45.0,F,CT004,Centre Pagouda,Secondaire,Gare routière,9.4247,1.1698,78.0,6.0,08:00-16:00,Non,Partiel,2019-12-03,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,1090.0,16.78,0.054000000000000006,26.0,75.0,228.0,2.2
D254,Kara,Binah,Pagouda,Amoutivé,Livre de famille,Civil,143.0,18.0,0.06,2023-10-30,Perte,Traitee,Guichet,45.0,F,CT011,Centre Pagouda,Secondaire,Préfecture,9.4996,0.9323,82.0,6.0,08:00-16:00,Non,Partiel,2017-11-30,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,1090.0,16.78,0.054000000000000006,20.0,42.0,228.0,2.2
D255,Kara,Kozah,Kara,Kodjoviakopé,Certificat de nationalité,Identité,182.0,1.0,0.02,2023-01-14,Concours,En cours,En ligne,76.0,M,CT010,Centre Principal Kara,Principal,Préfecture,9.324,0.7628,274.0,13.0,07:30-17:30,Non,Complet,2023-11-24,Actif,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,2023.0,1.0,768.0,25.060000000000002,0.08199999999999999,23.9,67.0,243.0,1.525
D255,Kara,Kozah,Kara,Kodjoviakopé,Certificat de nationalité,Identité,182.0,1.0,0.02,2023-01-14,Concours,En cours,En ligne,76.0,M,CT042,Centre Principal Kara,Principal,Centre ville,9.4131,0.8157,294.0,14.0,07:30-17:30,Non,Complet,2020-08-10,Actif,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,2023.0,1.0,768.0,25.060000000000002,0.08199999999999999,22.181818181818183,113.0,243.0,1.525
D256,Centrale,Sotouboua,Sotouboua,Kodjoviakopé,Carte d'identité,Identité,200.0,5.0,0.12,2023-02-27,Expiration,En cours,Guichet,59.0,M,CT012,Centre Sotouboua,Secondaire,Résidentiel,8.2161,1.3118,54.0,5.0,08:00-16:00,Non,Partiel,2022-07-15,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,950.0,18.4,0.07,17.8,50.0,280.0,2.2333333333333334
D256,Centrale,Sotouboua,Sotouboua,Kodjoviakopé,Carte d'identité,Identité,200.0,5.0,0.12,2023-02-27,Expiration,En cours,Guichet,59.0,M,CT051,Centre Sotouboua,Secondaire,Résidentiel,9.1659,0.8743,109.0,2.0,08:00-16:00,Non,Partiel,2022-05-29,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,950.0,18.4,0.07,22.08333333333333,97.0,280.0,2.2333333333333334
D257,Kara,Kozah,Kara,Kodjoviakopé,Passeport,Voyage,166.0,31.0,0.09,2023-09-13,Perte,Rejetée,Guichet,22.0,F,CT010,Centre Principal Kara,Principal,Préfecture,9.324,0.7628,274.0,13.0,07:30-17:30,Non,Complet,2023-11-24,Actif,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,2023.0,1.0,740.0,30.0,0.1,23.9,67.0,243.0,1.525
D257,Kara,Kozah,Kara,Kodjoviakopé,Passeport,Voyage,166.0,31.0,0.09,2023-09-13,Perte,Rejetée,Guichet,22.0,F,CT042,Centre Principal Kara,Principal,Centre ville,9.4131,0.8157,294.0,14.0,07:30-17:30,Non,Complet,2020-08-10,Actif,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,2023.0,1.0,740.0,30.0,0.1,22.181818181818183,113.0,243.0,1.525
D258,Centrale,Sotouboua,Sotouboua,Nyékonakpoé,Livre de famille,Civil,77.0,1.0,0.04,2023-03-09,Perte,Traitee,En ligne,83.0,F,CT012,Centre Sotouboua,Secondaire,Résidentiel,8.2161,1.3118,54.0,5.0,08:00-16:00,Non,Partiel,2022-07-15,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,240.0,19.8,0.06,17.8,50.0,280.0,2.2333333333333334
D258,Centrale,Sotouboua,Sotouboua,Nyékonakpoé,Livre de famille,Civil,77.0,1.0,0.04,2023-03-09,Perte,Traitee,En ligne,83.0,F,CT051,Centre Sotouboua,Secondaire,Résidentiel,9.1659,0.8743,109.0,2.0,08:00-16:00,Non,Partiel,2022-05-29,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,240.0,19.8,0.06,22.08333333333333,97.0,280.0,2.2333333333333334
D259,Kara,Kozah,Kara,Bè,Livre de famille,Civil,163.0,15.0,0.13,2023-04-05,Détérioration,Traitee,Guichet,72.0,F,CT010,Centre Principal Kara,Principal,Préfecture,9.324,0.7628,274.0,13.0,07:30-17:30,Non,Complet,2023-11-24,Actif,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,2023.0,1.0,300.0,18.2,0.05,23.9,67.0,243.0,1.525
D259,Kara,Kozah,Kara,Bè,Livre de famille,Civil,163.0,15.0,0.13,2023-04-05,Détérioration,Traitee,Guichet,72.0,F,CT042,Centre Principal Kara,Principal,Centre ville,9.4131,0.8157,294.0,14.0,07:30-17:30,Non,Complet,2020-08-10,Actif,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,2023.0,1.0,300.0,18.2,0.05,22.181818181818183,113.0,243.0,1.525
D260,Maritime,Vo,Vogan,Adidogomé,Passeport,Voyage,31.0,28.0,0.12,2023-09-30,Page pleine,En cours,Guichet,25.0,M,CT020,Centre Vogan,Secondaire,Administratif,6.3093,1.3497,32.0,2.0,08:00-16:00,Non,Partiel,2019-09-03,Actif,COM001,6.2295,1.504,19.0,343.0,35.0,BP 272,Rurale,34.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,48777.0,478.0,102.0,0.33,0.76,19.0,8590.0,78348.0,2024.0,1.0,760.0,18.660000000000004,0.05800000000000001,22.0,25.0,720.0,2.84
D260,Maritime,Vo,Vogan,Adidogomé,Passeport,Voyage,31.0,28.0,0.12,2023-09-30,Page pleine,En cours,Guichet,25.0,M,CT031,Centre Vogan,Secondaire,Centre ville,6.2145,1.4578,64.0,6.0,08:00-16:00,Non,Limite,2017-07-27,Actif,COM001,6.2295,1.504,19.0,343.0,35.0,BP 272,Rurale,34.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,48777.0,478.0,102.0,0.33,0.76,19.0,8590.0,78348.0,2024.0,1.0,760.0,18.660000000000004,0.05800000000000001,28.571428571428573,71.0,720.0,2.84
D261,Plateaux,Haho,Notsé,Agoè,Livre de famille,Civil,131.0,16.0,0.04,2023-09-30,Détérioration,Traitee,Guichet,85.0,M,CT055,Centre Notsé,Secondaire,Gare routière,7.1331,0.7312,85.0,2.0,08:00-16:00,Non,Partiel,2020-07-25,Actif,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,2024.0,1.0,1156.0,19.9,0.066,16.4,38.0,123.0,1.35
D262,Maritime,Zio,Tsévié,Amoutivé,Carte d'identité,Identité,95.0,28.0,0.01,2023-05-18,Expiration,Traitee,En ligne,79.0,F,CT006,Centre Principal Tsévié,Principal,Marché,6.4705,1.4344,338.0,8.0,07:30-17:30,Non,Complet,2022-08-28,Actif,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,2023.0,1.0,564.0,25.1,0.088,19.75,43.0,228.0,2.2
